LeadID,Age,Gender,Province,EmploymentStatus,MaritalStatus,InitialProductInterest,LeadSource,FirstContactChannel,Predicted_CLTV,CLTV_Score_Normalized,Lead_Priority
Lead_863,58,Male,Ontario,Student,Widowed,Mortgage,Referral,Call,10864.533810478604,0.6249206721892807,High Priority
Lead_864,59,Male,Quebec,Self-employed,Single,Investment,Branch Walk-in,Branch,12324.65843480039,0.7089060578145012,High Priority
Lead_865,52,Male,Quebec,Full-time,Divorced,Chequing Account,Referral,Call,16141.855481674214,0.9284686627106835,Very High Priority
Lead_866,60,Male,British Columbia,Self-employed,Divorced,Chequing Account,Branch Walk-in,Email,7076.631606699154,0.4070430869504131,Lower-Medium Priority
Lead_867,57,Female,Ontario,Full-time,Divorced,Credit Card,Referral,Email,12281.48055427413,0.7064224951883575,High Priority
Lead_868,52,Female,Alberta,Student,Single,Chequing Account,Branch Walk-in,Call,7750.175460531225,0.44578487608081613,Lower-Medium Priority
Lead_869,56,Male,Ontario,Full-time,Married,Mortgage,Branch Walk-in,Email,11343.659313852959,0.6524796486584735,High Priority
Lead_870,60,Male,Ontario,Student,Married,Mortgage,Branch Walk-in,Email,7362.570382120845,0.4234900928559183,Lower-Medium Priority
Lead_871,56,Female,Nova Scotia,Self-employed,Single,Credit Card,Online Ad,Branch,11279.891669686964,0.6488117766861201,High Priority
Lead_872,66,Female,British Columbia,Self-employed,Single,Chequing Account,Partnership,Call,12746.502365187222,0.7331702367599477,High Priority
Lead_873,58,Female,Manitoba,Self-employed,Married,Mortgage,Online Ad,Email,12680.695484460692,0.7293850692731809,High Priority
Lead_874,66,Female,Ontario,Part-time,Married,Mortgage,Branch Walk-in,Email,4589.181941245307,0.2639666564207222,Low Priority
Lead_875,55,Male,Ontario,Full-time,Single,Mortgage,Social Media,Website,15651.294937997542,0.9002519504198815,Very High Priority
Lead_876,59,Female,Quebec,Full-time,Single,Credit Card,Online Ad,Email,5571.065107912302,0.3204439152915147,Lower-Medium Priority
Lead_877,58,Male,Ontario,Part-time,Married,Credit Card,Social Media,Branch,17385.460737627625,1.0,Very High Priority
Lead_878,60,Female,Alberta,Self-employed,Single,Mortgage,Online Ad,Website,9594.777416177227,0.5518851390237303,Medium Priority
Lead_879,60,Male,Ontario,Full-time,Married,Chequing Account,Online Ad,Website,16485.57348937748,0.9482390911675693,Very High Priority
Lead_880,59,Female,British Columbia,Self-employed,Married,Chequing Account,Online Ad,Call,10614.74875828953,0.6105532041101369,High Priority
Lead_881,59,Female,Nova Scotia,Full-time,Single,Mortgage,Social Media,Email,5698.700889118402,0.32778543951870165,Lower-Medium Priority
Lead_882,63,Male,Quebec,Student,Married,Credit Card,Referral,Email,12468.856742408178,0.717200247412577,High Priority
Lead_883,55,Male,Quebec,Full-time,Widowed,Mortgage,Referral,Email,8423.272580690664,0.4845009693910523,Medium Priority
Lead_884,52,Male,Ontario,Student,Single,Credit Card,Partnership,Website,5928.492061013338,0.3410028730606034,Lower-Medium Priority
Lead_885,68,Other,Alberta,Full-time,Married,Mortgage,Branch Walk-in,Email,10873.744195555772,0.6254504473396875,High Priority
Lead_886,61,Female,Quebec,Full-time,Single,Chequing Account,Online Ad,Email,17385.460737627625,1.0,Very High Priority
Lead_887,59,Male,Manitoba,Part-time,Single,Mortgage,Online Ad,Email,14984.755578728436,0.8619130551022266,Very High Priority
Lead_888,68,Male,Ontario,Unknown,Married,Mortgage,Branch Walk-in,Email,9061.46388559292,0.521209303701745,Medium Priority
Lead_889,59,Male,Alberta,Part-time,Married,Mortgage,Branch Walk-in,Call,8957.522885367865,0.5152306873283466,Medium Priority
Lead_890,54,Female,Alberta,Full-time,Single,Credit Card,Online Ad,Branch,16127.798870822244,0.9276601359155582,Very High Priority
Lead_891,60,Male,Manitoba,Self-employed,Married,Mortgage,Referral,Email,7934.822334957221,0.4564056400175671,Medium Priority
Lead_892,55,Male,Manitoba,Full-time,Married,Credit Card,Online Ad,Website,4304.882137190568,0.24761392304510194,Low Priority
Lead_893,60,Male,British Columbia,Part-time,Single,Credit Card,Partnership,Call,9661.16173712884,0.5557035204835864,Medium Priority
Lead_894,65,Male,Alberta,Student,Married,Credit Card,Partnership,Email,17385.460737627625,1.0,Very High Priority
Lead_895,61,Female,Ontario,Student,Single,Investment,Referral,Website,9141.704300055286,0.5258246783342216,Medium Priority
Lead_896,55,Female,Ontario,Part-time,Married,Chequing Account,Branch Walk-in,Email,14246.559470027953,0.8194525117872717,Very High Priority
Lead_897,60,Female,Quebec,Part-time,Widowed,Credit Card,Social Media,Email,13528.443172053761,0.7781469456701794,Very High Priority
Lead_898,63,Male,Manitoba,Part-time,Married,Investment,Social Media,Branch,7671.7983480473,0.4412766773240071,Lower-Medium Priority
Lead_899,54,Female,British Columbia,Full-time,Single,Mortgage,Partnership,Email,16106.979295600808,0.9264626079618482,Very High Priority
Lead_900,61,Female,Quebec,Unknown,Married,Investment,Branch Walk-in,Email,12103.321899136772,0.6961749292580647,High Priority
Lead_901,53,Male,Manitoba,Part-time,Married,Credit Card,Referral,Call,12931.366425848608,0.7438034931027769,High Priority
Lead_902,62,Female,Ontario,Full-time,Married,Credit Card,Partnership,Email,4519.925900386304,0.259983095564661,Low Priority
Lead_903,60,Male,Ontario,Student,Single,Chequing Account,Social Media,Email,6027.88293361916,0.346719769155897,Lower-Medium Priority
Lead_904,52,Male,Quebec,Full-time,Divorced,Credit Card,Referral,Website,15098.72286182312,0.868468376517898,Very High Priority
Lead_905,68,Female,British Columbia,Unemployed,Married,Credit Card,Partnership,Call,8591.562169315093,0.49418087325809207,Medium Priority
Lead_906,61,Female,Alberta,Unemployed,Married,Mortgage,Online Ad,Website,12945.884592834836,0.7446385682960852,High Priority
Lead_907,56,Male,Quebec,Full-time,Divorced,Credit Card,Online Ad,Call,7312.951995642853,0.420636076662341,Lower-Medium Priority
Lead_908,67,Male,Nova Scotia,Self-employed,Single,Investment,Referral,Call,7531.196788716624,0.4331893702659681,Lower-Medium Priority
Lead_909,56,Male,Manitoba,Full-time,Single,Investment,Online Ad,Website,16595.11968354539,0.954540114523874,Very High Priority
Lead_910,54,Female,Alberta,Self-employed,Married,Credit Card,Online Ad,Email,9909.49169690877,0.569987292626735,Medium Priority
Lead_911,68,Female,Manitoba,Part-time,Single,Chequing Account,Referral,Email,12780.232700078514,0.7351103829200255,High Priority
Lead_912,63,Other,Manitoba,Unemployed,Single,Credit Card,Partnership,Call,7418.008817220759,0.4266788743289297,Lower-Medium Priority
Lead_913,67,Female,Quebec,Part-time,Single,Credit Card,Referral,Email,6777.743517597642,0.38985124523783626,Lower-Medium Priority
Lead_914,56,Male,Quebec,Full-time,Married,Credit Card,Partnership,Call,8099.83079501659,0.4658968155779731,Medium Priority
Lead_915,67,Female,Quebec,Part-time,Married,Chequing Account,Partnership,Email,14021.4939752211,0.8065068960107661,Very High Priority
Lead_916,68,Male,Ontario,Student,Single,Mortgage,Partnership,Website,10462.874225631784,0.6018174832138226,High Priority
Lead_917,59,Female,Alberta,Full-time,Married,Credit Card,Social Media,Call,8541.500711649216,0.49130137190800544,Medium Priority
Lead_918,52,Female,Quebec,Student,Single,Mortgage,Partnership,Website,17356.47798699366,0.9983329316909482,Very High Priority
Lead_919,54,Male,British Columbia,Student,Divorced,Credit Card,Branch Walk-in,Email,6358.679823312449,0.36574698360166313,Lower-Medium Priority
Lead_920,61,Male,Quebec,Full-time,Single,Investment,Online Ad,Email,5958.28745741472,0.34271668420722984,Lower-Medium Priority
Lead_921,64,Male,Ontario,Student,Divorced,Chequing Account,Online Ad,Call,15317.330511841457,0.8810425414087485,Very High Priority
Lead_922,65,Male,Manitoba,Part-time,Single,Chequing Account,Online Ad,Call,9854.566030416503,0.5668280052589064,Medium Priority
Lead_923,64,Male,Alberta,Self-employed,Married,Chequing Account,Branch Walk-in,Website,15763.82469794076,0.906724586471434,Very High Priority
Lead_924,67,Male,British Columbia,Full-time,Divorced,Chequing Account,Partnership,Call,14760.234067121253,0.8489987288732272,Very High Priority
Lead_925,55,Female,British Columbia,Full-time,Widowed,Chequing Account,Branch Walk-in,Email,15032.907156088311,0.8646827014225947,Very High Priority
Lead_926,53,Male,Ontario,Full-time,Divorced,Investment,Social Media,Website,5516.09383004202,0.31728200438792237,Lower-Medium Priority
Lead_927,67,Female,Quebec,Student,Married,Credit Card,Referral,Email,5869.852094554506,0.3376299416586811,Lower-Medium Priority
Lead_928,55,Female,Ontario,Self-employed,Single,Chequing Account,Branch Walk-in,Call,16353.99590798151,0.9406708372465679,Very High Priority
Lead_929,67,Female,Ontario,Student,Married,Chequing Account,Referral,Branch,14289.58708502681,0.8219274312414184,Very High Priority
Lead_930,56,Male,Alberta,Student,Married,Chequing Account,Social Media,Email,17327.297602382023,0.9966544956085219,Very High Priority
Lead_931,68,Male,Nova Scotia,Student,Single,Credit Card,Partnership,Website,14117.63640758997,0.8120369440100571,Very High Priority
Lead_932,63,Male,Ontario,Part-time,Married,Credit Card,Branch Walk-in,Call,13666.294315562061,0.7860760506613371,Very High Priority
Lead_933,63,Male,Ontario,Student,Single,Chequing Account,Online Ad,Website,12062.902776703306,0.6938500485405817,High Priority
Lead_934,66,Other,Ontario,Student,Single,Mortgage,Online Ad,Call,9851.161324567753,0.5666321688700909,Medium Priority
Lead_935,65,Male,Ontario,Self-employed,Married,Investment,Referral,Branch,12111.5530618899,0.6966483801994775,High Priority
Lead_936,52,Female,Manitoba,Full-time,Single,Investment,Online Ad,Website,10358.553149468615,0.5958170051282815,Medium Priority
Lead_937,66,Female,Alberta,Full-time,Married,Chequing Account,Social Media,Call,6797.34162199644,0.39097851501196323,Lower-Medium Priority
Lead_938,65,Female,Ontario,Part-time,Divorced,Credit Card,Social Media,Email,5489.1313859225975,0.31573114274977965,Lower-Medium Priority
Lead_939,53,Female,Alberta,Full-time,Single,Mortgage,Branch Walk-in,Call,11842.873610470206,0.6811941189938376,High Priority
Lead_940,55,Female,Manitoba,Full-time,Married,Chequing Account,Social Media,Call,7644.172094790271,0.4396876338310592,Lower-Medium Priority
Lead_941,66,Male,Ontario,Full-time,Married,Mortgage,Online Ad,Email,13465.443264063371,0.7745232333659068,Very High Priority
Lead_942,59,Female,Alberta,Part-time,Single,Credit Card,Online Ad,Email,9362.44531522198,0.538521552952502,Medium Priority
Lead_943,57,Male,Quebec,Full-time,Married,Chequing Account,Referral,Email,17356.47798699366,0.9983329316909482,Very High Priority
Lead_944,55,Female,Quebec,Part-time,Married,Investment,Branch Walk-in,Website,6318.252029857221,0.3634216041328447,Lower-Medium Priority
Lead_945,54,Male,Ontario,Full-time,Single,Chequing Account,Online Ad,Website,4457.506683902792,0.25639278424501805,Low Priority
Lead_946,52,Male,British Columbia,Student,Married,Investment,Partnership,Website,13528.443172053761,0.7781469456701794,Very High Priority
Lead_947,56,Female,Ontario,Self-employed,Married,Credit Card,Referral,Email,10326.044596119693,0.5939471350201765,Medium Priority
Lead_948,54,Female,Nova Scotia,Unemployed,Married,Chequing Account,Online Ad,Email,15916.804608375915,0.9155238879535085,Very High Priority
Lead_949,63,Male,Ontario,Self-employed,Single,Investment,Partnership,Website,7054.047339889755,0.40574405512432404,Lower-Medium Priority
Lead_950,60,Female,British Columbia,Full-time,Single,Chequing Account,Branch Walk-in,Website,9216.244299116386,0.5301121689095949,Medium Priority
Lead_951,55,Female,Manitoba,Student,Single,Mortgage,Referral,Branch,7242.244191245593,0.41656901134469737,Lower-Medium Priority
Lead_952,57,Male,Ontario,Self-employed,Married,Chequing Account,Online Ad,Email,10802.219415440926,0.62133639012865,High Priority
Lead_953,64,Female,Ontario,Self-employed,Single,Investment,Online Ad,Email,10291.86539198996,0.591981170203624,Medium Priority
Lead_954,61,Male,Quebec,Part-time,Married,Mortgage,Social Media,Call,17139.09432684301,0.9858291698734563,Very High Priority
Lead_955,58,Male,Ontario,Self-employed,Single,Credit Card,Online Ad,Email,11688.219858267741,0.6722985392599199,High Priority
Lead_956,56,Female,Ontario,Unknown,Single,Mortgage,Social Media,Call,6312.050762250104,0.3630649113939692,Lower-Medium Priority
Lead_957,67,Male,Manitoba,Unemployed,Married,Chequing Account,Referral,Email,10339.773962273739,0.5947368389205357,Medium Priority
Lead_958,63,Female,Alberta,Part-time,Married,Credit Card,Online Ad,Call,14858.390500022095,0.8546446208275543,Very High Priority
Lead_959,55,Male,Quebec,Student,Married,Chequing Account,Partnership,Email,14088.990936639259,0.8103892758013732,Very High Priority
Lead_960,58,Female,Alberta,Part-time,Single,Credit Card,Partnership,Email,8755.535575390573,0.5036125132100083,Medium Priority
Lead_961,58,Male,British Columbia,Full-time,Married,Chequing Account,Partnership,Call,11587.220936043257,0.6664891492328905,High Priority
Lead_962,68,Male,Quebec,Full-time,Married,Credit Card,Online Ad,Website,8472.611673253317,0.4873389207866037,Medium Priority
Lead_963,67,Male,Ontario,Full-time,Married,Chequing Account,Online Ad,Branch,9645.52000177237,0.5548038183938616,Medium Priority
Lead_964,53,Female,Alberta,Full-time,Single,Investment,Partnership,Email,10963.588018760673,0.6306182035792706,High Priority
Lead_965,53,Male,Ontario,Self-employed,Single,Investment,Online Ad,Call,14313.535230573847,0.8233049124545108,Very High Priority
Lead_966,61,Male,Ontario,Full-time,Single,Chequing Account,Referral,Email,15511.28145758269,0.8921984692652626,Very High Priority
Lead_967,54,Male,Alberta,Self-employed,Single,Chequing Account,Partnership,Email,14309.705994463333,0.8230846573707772,Very High Priority
Lead_968,67,Female,Quebec,Part-time,Married,Mortgage,Online Ad,Call,9393.564958534993,0.5403115338901748,Medium Priority
Lead_969,59,Male,British Columbia,Full-time,Single,Credit Card,Branch Walk-in,Branch,6664.754152994106,0.3833521730355684,Lower-Medium Priority
Lead_970,64,Male,Ontario,Self-employed,Single,Chequing Account,Branch Walk-in,Email,17048.71603296136,0.9806306712402829,Very High Priority
Lead_971,54,Other,Ontario,Full-time,Married,Mortgage,Referral,Call,16880.73363302628,0.970968436659895,Very High Priority
Lead_972,67,Female,Ontario,Unemployed,Married,Credit Card,Referral,Website,10467.330896118468,0.6020738279005664,High Priority
Lead_973,53,Female,Ontario,Full-time,Single,Mortgage,Branch Walk-in,Email,16131.85167623639,0.927893250555159,Very High Priority
Lead_974,54,Male,Quebec,Full-time,Widowed,Chequing Account,Branch Walk-in,Email,16834.522938175156,0.9683104285950809,Very High Priority
Lead_975,58,Female,Ontario,Self-employed,Married,Investment,Referral,Call,7568.105415027226,0.4353123296092727,Lower-Medium Priority
Lead_976,65,Male,Alberta,Full-time,Single,Mortgage,Referral,Branch,13689.600095722728,0.7874165834497623,Very High Priority
Lead_977,65,Female,Ontario,Unemployed,Married,Credit Card,Social Media,Call,6333.457448161521,0.3642962095594004,Lower-Medium Priority
Lead_978,64,Female,Alberta,Unemployed,Single,Credit Card,Branch Walk-in,Email,10897.658850415986,0.6268260021910154,High Priority
Lead_979,61,Female,British Columbia,Student,Single,Credit Card,Branch Walk-in,Call,10171.59030247621,0.5850630280083218,Medium Priority
Lead_980,59,Female,Ontario,Full-time,Single,Chequing Account,Branch Walk-in,Email,14023.777276608456,0.8066382299697457,Very High Priority
Lead_981,55,Male,Ontario,Full-time,Single,Mortgage,Referral,Email,15184.242612426508,0.8733874150118446,Very High Priority
Lead_982,60,Female,Ontario,Self-employed,Single,Chequing Account,Referral,Email,5361.554910093993,0.30839302972798965,Lower-Medium Priority
Lead_983,61,Male,Ontario,Full-time,Married,Credit Card,Online Ad,Website,10255.364721958571,0.5898816762309166,Medium Priority
Lead_984,67,Female,Alberta,Full-time,Married,Credit Card,Social Media,Branch,16353.99590798151,0.9406708372465679,Very High Priority
Lead_985,67,Male,British Columbia,Full-time,Married,Credit Card,Online Ad,Email,7650.941091969855,0.44007698199282136,Lower-Medium Priority
Lead_986,68,Female,British Columbia,Part-time,Single,Credit Card,Online Ad,Email,7087.0218831928305,0.40764072866094814,Lower-Medium Priority
Lead_987,65,Male,British Columbia,Part-time,Married,Investment,Partnership,Website,11707.460129184405,0.6734052266930013,High Priority
Lead_988,68,Female,British Columbia,Self-employed,Married,Mortgage,Partnership,Branch,5065.7234374584605,0.2913770025372198,Low Priority
Lead_989,66,Female,Ontario,Student,Widowed,Chequing Account,Online Ad,Branch,7199.824403988435,0.4141290537331428,Lower-Medium Priority
Lead_990,62,Other,Unknown,Full-time,Married,Credit Card,Online Ad,Branch,7074.69520890794,0.40693170665279327,Lower-Medium Priority
Lead_991,62,Male,Quebec,Full-time,Single,Mortgage,Branch Walk-in,Call,15702.02534915408,0.9031699295244986,Very High Priority
Lead_992,66,Other,Quebec,Part-time,Single,Investment,Partnership,Branch,4421.090654555477,0.25429815874748957,Low Priority
Lead_993,68,Male,British Columbia,Full-time,Single,Mortgage,Online Ad,Email,16294.03063405982,0.9372216750514063,Very High Priority
Lead_994,60,Female,British Columbia,Student,Married,Chequing Account,Partnership,Call,9738.558794094317,0.5601553471066201,Medium Priority
Lead_995,60,Female,Ontario,Full-time,Married,Mortgage,Branch Walk-in,Email,16689.524657541748,0.9599702250870089,Very High Priority
Lead_996,52,Male,Quebec,Self-employed,Married,Investment,Partnership,Email,5456.915053306322,0.31387808098153164,Lower-Medium Priority
Lead_997,60,Male,Nova Scotia,Full-time,Married,Credit Card,Branch Walk-in,Email,6796.863965006316,0.3909510405033878,Lower-Medium Priority
Lead_998,64,Female,Quebec,Full-time,Married,Mortgage,Branch Walk-in,Website,15021.790031276352,0.8640432518860116,Very High Priority
Lead_999,57,Female,Alberta,Full-time,Married,Investment,Referral,Email,4892.917030080685,0.28143729429562186,Low Priority
